dataset,chr,bin_bdr,mean,bin_bdr_kb
mikk,21,1900,0.254947708716837,1.9
mikk,21,2000,0.245992180671456,2
mikk,21,2100,0.247592198838945,2.1
mikk,21,2200,0.244218344834149,2.2
mikk,21,2300,0.241048892545984,2.3
mikk,21,2400,0.235577606947966,2.4
mikk,21,2500,0.233198591641412,2.5
mikk,21,2600,0.235770634503355,2.6
mikk,21,2700,0.233853615454054,2.7
mikk,21,2800,0.232942323776058,2.8
mikk,21,2900,0.23153371633202,2.9
mikk,21,3000,0.228269335394517,3
mikk,21,3100,0.220851804285574,3.1
mikk,21,3200,0.223831635201455,3.2
mikk,21,3300,0.222493697377475,3.3
mikk,21,3400,0.223054535264027,3.4
mikk,21,3500,0.221392878569429,3.5
mikk,21,3600,0.215355780579737,3.6
mikk,21,3700,0.215333944895803,3.7
mikk,21,3800,0.210420294528723,3.8
mikk,21,3900,0.211705289617887,3.9
mikk,21,4000,0.208424664981042,4
mikk,21,4100,0.208354718783875,4.1
mikk,21,4200,0.210144477488102,4.2
mikk,21,4300,0.202198298297426,4.3
mikk,21,4400,0.200520553259119,4.4
mikk,21,4500,0.201278103064523,4.5
mikk,21,4600,0.195735838782108,4.6
mikk,21,4700,0.193710454972545,4.7
mikk,21,4800,0.191672707236267,4.8
mikk,21,4900,0.189767122073033,4.9
mikk,21,5000,0.19091971315982,5
mikk,21,5100,0.187079213478663,5.1
mikk,21,5200,0.183049324299471,5.2
mikk,21,5300,0.182138027628922,5.3
mikk,21,5400,0.184843889732994,5.4
mikk,21,5500,0.18237186691589,5.5
mikk,21,5600,0.177646473979808,5.6
mikk,21,5700,0.177576239640255,5.7
mikk,21,5800,0.181323971570934,5.8
mikk,21,5900,0.178849839639733,5.9
mikk,21,6000,0.176072541866444,6
mikk,21,6100,0.171176677222994,6.1
mikk,21,6200,0.170903675448669,6.2
mikk,21,6300,0.170296282670915,6.3
mikk,21,6400,0.164676693274681,6.4
mikk,21,6500,0.164097294601811,6.5
mikk,21,6600,0.165999912087381,6.6
mikk,21,6700,0.16244980851229,6.7
mikk,21,6800,0.166882379900035,6.8
mikk,21,6900,0.173858905470342,6.9
mikk,21,7000,0.172683390423224,7
mikk,21,7100,0.169148266916223,7.1
mikk,21,7200,0.171561912244821,7.2
mikk,21,7300,0.167808236483061,7.3
mikk,21,7400,0.1671845425586,7.4
mikk,21,7500,0.166350576871528,7.5
mikk,21,7600,0.163387998839072,7.6
mikk,21,7700,0.162533718400142,7.7
mikk,21,7800,0.165381114359008,7.8
mikk,21,7900,0.160208377511376,7.9
mikk,21,8000,0.160255973090359,8
mikk,21,8100,0.158137794050769,8.1
mikk,21,8200,0.154424888691583,8.2
mikk,21,8300,0.150463426694849,8.3
mikk,21,8400,0.151154143434323,8.4
mikk,21,8500,0.150759593692752,8.5
mikk,21,8600,0.150627612274123,8.6
mikk,21,8700,0.145293045944648,8.7
mikk,21,8800,0.145274133584502,8.8
mikk,21,8900,0.143952776987025,8.9
mikk,21,9000,0.142374257058155,9
mikk,21,9100,0.139569945806733,9.1
mikk,21,9200,0.139581042334947,9.2
mikk,21,9300,0.1373948994685,9.3
mikk,21,9400,0.137451931620477,9.4
mikk,21,9500,0.136607375791147,9.5
mikk,21,9600,0.136231350964919,9.6
mikk,21,9700,0.138108790975224,9.7
mikk,21,9800,0.136691625438241,9.8
mikk,21,9900,0.137140204652649,9.9
mikk,22,0,0.478833888473639,0
mikk,22,100,0.344654855159742,0.1
mikk,22,200,0.325850906728146,0.2
mikk,22,300,0.311061832448216,0.3
mikk,22,400,0.306855934346982,0.4
mikk,22,500,0.30506885585841,0.5
mikk,22,600,0.29726072619464,0.6
mikk,22,700,0.289688625490012,0.7
mikk,22,800,0.28897105839368,0.8
mikk,22,900,0.284772207264221,0.9
mikk,22,1000,0.273259935803008,1
mikk,22,1100,0.267836505369612,1.1
mikk,22,1200,0.261665633053706,1.2
mikk,22,1300,0.256666470620763,1.3
mikk,22,1400,0.248961904859333,1.4
mikk,22,1500,0.240231126935869,1.5
mikk,22,1600,0.236040392054895,1.6
mikk,22,1700,0.231926577945634,1.7
mikk,22,1800,0.22856594958858,1.8
mikk,22,1900,0.227679216949917,1.9
mikk,22,2000,0.22266780600078,2
mikk,22,2100,0.219986368839389,2.1
mikk,22,2200,0.211874987528239,2.2
mikk,22,2300,0.206609315734502,2.3
mikk,22,2400,0.202894232652695,2.4
mikk,22,2500,0.20251332155541,2.5
mikk,22,2600,0.200494134403056,2.6
mikk,22,2700,0.196187921090586,2.7
mikk,22,2800,0.190609922138392,2.8
mikk,22,2900,0.184707530632285,2.9
mikk,22,3000,0.183892119298972,3
mikk,22,3100,0.182758200093428,3.1
mikk,22,3200,0.179071279615198,3.2
mikk,22,3300,0.176931223723326,3.3
mikk,22,3400,0.174791458180165,3.4
mikk,22,3500,0.172440614830264,3.5
mikk,22,3600,0.170713781267631,3.6
mikk,22,3700,0.169172936161437,3.7
mikk,22,3800,0.162253187437037,3.8
mikk,22,3900,0.164502383691565,3.9
mikk,22,4000,0.163817927816005,4
mikk,22,4100,0.162894092437374,4.1
mikk,22,4200,0.16051222756684,4.2
mikk,22,4300,0.157821782833527,4.3
mikk,22,4400,0.156770569742266,4.4
mikk,22,4500,0.158445113391829,4.5
mikk,22,4600,0.159769287545479,4.6
mikk,22,4700,0.158051271947863,4.7
mikk,22,4800,0.152922852883286,4.8
mikk,22,4900,0.153116076592341,4.9
mikk,22,5000,0.153841519460616,5
mikk,22,5100,0.148152277601056,5.1
mikk,22,5200,0.142731604616752,5.2
mikk,22,5300,0.138909286252539,5.3
mikk,22,5400,0.136177763101909,5.4
mikk,22,5500,0.135589939867232,5.5
mikk,22,5600,0.135940333893373,5.6
mikk,22,5700,0.132677543409078,5.7
mikk,22,5800,0.133998941005645,5.8
mikk,22,5900,0.135649397284102,5.9
mikk,22,6000,0.132135374073937,6
mikk,22,6100,0.129258827959561,6.1
mikk,22,6200,0.132090598333759,6.2
mikk,22,6300,0.128007459361741,6.3
mikk,22,6400,0.129358629628439,6.4
mikk,22,6500,0.126153768914562,6.5
mikk,22,6600,0.120548460361164,6.6
mikk,22,6700,0.121126404404408,6.7
mikk,22,6800,0.121732746894025,6.8
mikk,22,6900,0.118617840740948,6.9
mikk,22,7000,0.119992596251263,7
mikk,22,7100,0.117227094980221,7.1
mikk,22,7200,0.118352150191173,7.2
mikk,22,7300,0.115970445000913,7.3
mikk,22,7400,0.115619765225967,7.4
mikk,22,7500,0.114379986163835,7.5
mikk,22,7600,0.117550075536202,7.6
mikk,22,7700,0.112142444170774,7.7
mikk,22,7800,0.114236850693357,7.8
mikk,22,7900,0.11288130066795,7.9
mikk,22,8000,0.111666223857002,8
mikk,22,8100,0.109620310402824,8.1
mikk,22,8200,0.110649344623373,8.2
mikk,22,8300,0.106722106453571,8.3
mikk,22,8400,0.110499389421348,8.4
mikk,22,8500,0.107915499452723,8.5
mikk,22,8600,0.105970139479589,8.6
mikk,22,8700,0.108348508783602,8.7
mikk,22,8800,0.11042947526021,8.8
mikk,22,8900,0.108913943561721,8.9
mikk,22,9000,0.108730465291949,9
mikk,22,9100,0.108136287196963,9.1
mikk,22,9200,0.110789456068658,9.2
mikk,22,9300,0.107308382734467,9.3
mikk,22,9400,0.104966579312491,9.4
mikk,22,9500,0.103983094096926,9.5
mikk,22,9600,0.105930696751836,9.6
mikk,22,9700,0.0992950861172329,9.7
mikk,22,9800,0.100712411079589,9.8
mikk,22,9900,0.0996582436960484,9.9
mikk,23,0,0.485005215394446,0
mikk,23,100,0.35458489890327,0.1
mikk,23,200,0.338913345870767,0.2
mikk,23,300,0.328109147276942,0.3
mikk,23,400,0.322306071896298,0.4
mikk,23,500,0.316825539939088,0.5
mikk,23,600,0.316831169284559,0.6
mikk,23,700,0.307767312018181,0.7
mikk,23,800,0.30541221606659,0.8
mikk,23,900,0.302355337600332,0.9
mikk,23,1000,0.296310052179954,1
mikk,23,1100,0.289729447045033,1.1
mikk,23,1200,0.286993549882596,1.2
mikk,23,1300,0.281897168972983,1.3
mikk,23,1400,0.280018792000277,1.4
mikk,23,1500,0.26677733060247,1.5
mikk,23,1600,0.259928769764323,1.6
mikk,23,1700,0.261883660630124,1.7
mikk,23,1800,0.253918615803193,1.8
mikk,23,1900,0.250092395839788,1.9
mikk,23,2000,0.243407307161506,2
mikk,23,2100,0.240569931505609,2.1
mikk,23,2200,0.236450775175738,2.2
mikk,23,2300,0.23669030886619,2.3
mikk,23,2400,0.228042190642973,2.4
mikk,23,2500,0.228423252175313,2.5
mikk,23,2600,0.225069802584879,2.6
mikk,23,2700,0.218119865218664,2.7
mikk,23,2800,0.2121658908057,2.8
mikk,23,2900,0.211170766973501,2.9
mikk,23,3000,0.206347366999788,3
mikk,23,3100,0.208769839307123,3.1
mikk,23,3200,0.200881079618542,3.2
mikk,23,3300,0.202054276491474,3.3
mikk,23,3400,0.195517554047157,3.4
mikk,23,3500,0.191664816747812,3.5
mikk,23,3600,0.190286520817222,3.6
mikk,23,3700,0.185337151110346,3.7
mikk,23,3800,0.178865763304137,3.8
mikk,23,3900,0.18219753058958,3.9
mikk,23,4000,0.174595248060891,4
mikk,23,4100,0.176623130727309,4.1
mikk,23,4200,0.178136435472948,4.2
mikk,23,4300,0.173673924920647,4.3
mikk,23,4400,0.170038674513088,4.4
mikk,23,4500,0.169371538670342,4.5
mikk,23,4600,0.1676859872827,4.6
mikk,23,4700,0.162072891353744,4.7
mikk,23,4800,0.163629399987713,4.8
mikk,23,4900,0.164309554778805,4.9
mikk,23,5000,0.16130846944052,5
mikk,23,5100,0.161507570103873,5.1
mikk,23,5200,0.163983561833442,5.2
mikk,23,5300,0.161763148950889,5.3
mikk,23,5400,0.158722637542827,5.4
mikk,23,5500,0.157454997866361,5.5
mikk,23,5600,0.162626284306473,5.6
mikk,23,5700,0.157663925518948,5.7
mikk,23,5800,0.15909701287073,5.8
mikk,23,5900,0.158494326799384,5.9
mikk,23,6000,0.153867879825421,6
mikk,23,6100,0.154826285658689,6.1
mikk,23,6200,0.157369757345019,6.2
mikk,23,6300,0.15070340152243,6.3
mikk,23,6400,0.149213765731468,6.4
mikk,23,6500,0.149217759566464,6.5
mikk,23,6600,0.144706001048033,6.6
mikk,23,6700,0.145029162912474,6.7
mikk,23,6800,0.143445923473522,6.8
mikk,23,6900,0.143132298662171,6.9
mikk,23,7000,0.136695236656813,7
mikk,23,7100,0.142570654168947,7.1
mikk,23,7200,0.139338386689005,7.2
mikk,23,7300,0.140308668360704,7.3
mikk,23,7400,0.135837961698249,7.4
mikk,23,7500,0.135759302616181,7.5
mikk,23,7600,0.136059455927681,7.6
mikk,23,7700,0.135523913519263,7.7
mikk,23,7800,0.134689554423485,7.8
mikk,23,7900,0.134610233034432,7.9
mikk,23,8000,0.133877632333058,8
mikk,23,8100,0.13840706799136,8.1
mikk,23,8200,0.141772386178189,8.2
mikk,23,8300,0.140557139776492,8.3
mikk,23,8400,0.138337739272343,8.4
mikk,23,8500,0.139353313666674,8.5
mikk,23,8600,0.137069282526507,8.6
mikk,23,8700,0.132343263283555,8.7
mikk,23,8800,0.135801101056497,8.8
mikk,23,8900,0.131687323783432,8.9
mikk,23,9000,0.133048498398759,9
mikk,23,9100,0.127620908866985,9.1
mikk,23,9200,0.126267510301699,9.2
mikk,23,9300,0.12945755118574,9.3
mikk,23,9400,0.128621925566688,9.4
mikk,23,9500,0.130160753911517,9.5
mikk,23,9600,0.13055858936201,9.6
mikk,23,9700,0.127965195856162,9.7
mikk,23,9800,0.127263903028312,9.8
mikk,23,9900,0.125773771693777,9.9
mikk,24,0,0.475584741780317,0
mikk,24,100,0.351008310225009,0.1
mikk,24,200,0.337269863409007,0.2
mikk,24,300,0.32597675122489,0.3
mikk,24,400,0.316138018190946,0.4
mikk,24,500,0.31223827162754,0.5
mikk,24,600,0.307470791347944,0.6
mikk,24,700,0.299509659127742,0.7
mikk,24,800,0.294355417974434,0.8
mikk,24,900,0.286261193312599,0.9
mikk,24,1000,0.282714205625785,1
mikk,24,1100,0.277623916060853,1.1
mikk,24,1200,0.272778917748384,1.2
mikk,24,1300,0.271323070050341,1.3
mikk,24,1400,0.263404937094146,1.4
mikk,24,1500,0.262401387349483,1.5
mikk,24,1600,0.25545614951143,1.6
mikk,24,1700,0.254851951135743,1.7
mikk,24,1800,0.247957097780326,1.8
mikk,24,1900,0.243457429405483,1.9
mikk,24,2000,0.241863114891045,2
mikk,24,2100,0.236914538159685,2.1
mikk,24,2200,0.236269311255519,2.2
mikk,24,2300,0.232186500004797,2.3
mikk,24,2400,0.224658922316477,2.4
mikk,24,2500,0.221647102155379,2.5
mikk,24,2600,0.217072562039187,2.6
mikk,24,2700,0.208967038781818,2.7
mikk,24,2800,0.212300582972364,2.8
mikk,24,2900,0.207975143801051,2.9
mikk,24,3000,0.202858183451364,3
mikk,24,3100,0.202400543531855,3.1
mikk,24,3200,0.198424168034781,3.2
mikk,24,3300,0.19873249516946,3.3
mikk,24,3400,0.196683228987586,3.4
mikk,24,3500,0.193927989996344,3.5
mikk,24,3600,0.192726791280199,3.6
mikk,24,3700,0.191533905090542,3.7
mikk,24,3800,0.186141237335077,3.8
mikk,24,3900,0.183428147320884,3.9
mikk,24,4000,0.181308115127578,4
mikk,24,4100,0.181856087144508,4.1
mikk,24,4200,0.178781735657511,4.2
mikk,24,4300,0.175011332655216,4.3
mikk,24,4400,0.171774246853577,4.4
mikk,24,4500,0.168316087244465,4.5
mikk,24,4600,0.169469976747964,4.6
mikk,24,4700,0.166682928341236,4.7
mikk,24,4800,0.166561292770169,4.8
mikk,24,4900,0.162392858340384,4.9
mikk,24,5000,0.162530305757378,5
mikk,24,5100,0.161018682268854,5.1
mikk,24,5200,0.16121293372753,5.2
mikk,24,5300,0.158861185708023,5.3
mikk,24,5400,0.157582324874584,5.4
mikk,24,5500,0.154318535186119,5.5
mikk,24,5600,0.15233153860782,5.6
mikk,24,5700,0.155177874846115,5.7
mikk,24,5800,0.151532826942498,5.8
mikk,24,5900,0.153234355044183,5.9
mikk,24,6000,0.153840077848443,6
mikk,24,6100,0.149275929561895,6.1
mikk,24,6200,0.150461779926022,6.2
mikk,24,6300,0.1509086632367,6.3
mikk,24,6400,0.150254890812732,6.4
mikk,24,6500,0.145189545014242,6.5
mikk,24,6600,0.140803218033114,6.6
mikk,24,6700,0.141631178188172,6.7
mikk,24,6800,0.142579716331974,6.8
mikk,24,6900,0.14186891545314,6.9
mikk,24,7000,0.140053754891534,7
mikk,24,7100,0.141975395225696,7.1
mikk,24,7200,0.140269478822834,7.2
mikk,24,7300,0.1424768778903,7.3
mikk,24,7400,0.138349602278342,7.4
mikk,24,7500,0.139044133859616,7.5
mikk,24,7600,0.135289766861506,7.6
mikk,24,7700,0.138150869380334,7.7
mikk,24,7800,0.135566291427159,7.8
mikk,24,7900,0.135395612944876,7.9
mikk,24,8000,0.133085429439061,8
mikk,24,8100,0.127355146316245,8.1
mikk,24,8200,0.128222841880346,8.2
mikk,24,8300,0.129321897510299,8.3
mikk,24,8400,0.127004514610577,8.4
mikk,24,8500,0.127899008827827,8.5
mikk,24,8600,0.126998822035357,8.6
mikk,24,8700,0.121485790408047,8.7
mikk,24,8800,0.11973726236995,8.8
mikk,24,8900,0.117839625216716,8.9
mikk,24,9000,0.117003746468138,9
mikk,24,9100,0.118317761247307,9.1
mikk,24,9200,0.121444383486945,9.2
mikk,24,9300,0.118716847054925,9.3
mikk,24,9400,0.119065634248496,9.4
mikk,24,9500,0.118726841285975,9.5
mikk,24,9600,0.117534431445204,9.6
mikk,24,9700,0.117470585613814,9.7
mikk,24,9800,0.120050456741717,9.8
mikk,24,9900,0.124473308565528,9.9
1kg,1,0,0.543231895966154,0
1kg,1,100,0.502899921442529,0.1
1kg,1,200,0.496691830796954,0.2
1kg,1,300,0.489214943742309,0.3
1kg,1,400,0.485665858543207,0.4
1kg,1,500,0.481575082011987,0.5
1kg,1,600,0.475804373842759,0.6
1kg,1,700,0.471221063717571,0.7
1kg,1,800,0.468953478708464,0.8
1kg,1,900,0.461572141200212,0.9
1kg,1,1000,0.459327913143975,1
1kg,1,1100,0.45421967961122,1.1
1kg,1,1200,0.452904295113635,1.2
1kg,1,1300,0.448626243534413,1.3
1kg,1,1400,0.443721784922576,1.4
1kg,1,1500,0.440023015999058,1.5
1kg,1,1600,0.437109776421249,1.6
1kg,1,1700,0.433727702696278,1.7
1kg,1,1800,0.430284631518154,1.8
1kg,1,1900,0.428001418539574,1.9
1kg,1,2000,0.425755923649306,2
1kg,1,2100,0.421021822388674,2.1
1kg,1,2200,0.418352234556867,2.2
1kg,1,2300,0.41548830061236,2.3
1kg,1,2400,0.41143900109469,2.4
1kg,1,2500,0.409455500144281,2.5
1kg,1,2600,0.406999156585191,2.6
1kg,1,2700,0.40495069872519,2.7
1kg,1,2800,0.404766098844698,2.8
1kg,1,2900,0.400386434515284,2.9
1kg,1,3000,0.398921271750737,3
1kg,1,3100,0.395024742021674,3.1
1kg,1,3200,0.394465835408387,3.2
1kg,1,3300,0.393381252044851,3.3
1kg,1,3400,0.389353833196344,3.4
1kg,1,3500,0.387651800712043,3.5
1kg,1,3600,0.387668797567379,3.6
1kg,1,3700,0.383564586737368,3.7
1kg,1,3800,0.382145701255251,3.8
1kg,1,3900,0.378239012002785,3.9
1kg,1,4000,0.376776375373995,4
1kg,1,4100,0.375880313217279,4.1
1kg,1,4200,0.37391100633962,4.2
1kg,1,4300,0.37158591393148,4.3
1kg,1,4400,0.371646617094352,4.4
1kg,1,4500,0.366250502388764,4.5
1kg,1,4600,0.365199606196779,4.6
1kg,1,4700,0.364474744067386,4.7
1kg,1,4800,0.362225545739945,4.8
1kg,1,4900,0.360699477282452,4.9
1kg,1,5000,0.356644845065845,5
1kg,1,5100,0.357012426522597,5.1
1kg,1,5200,0.352514677573743,5.2
1kg,1,5300,0.350995417937241,5.3
1kg,1,5400,0.352778275715381,5.4
1kg,1,5500,0.349870940900397,5.5
1kg,1,5600,0.349359554179983,5.6
1kg,1,5700,0.347609370015534,5.7
1kg,1,5800,0.341931266349315,5.8
1kg,1,5900,0.341752408904502,5.9
1kg,1,6000,0.341864095765603,6
1kg,1,6100,0.336900492141609,6.1
1kg,1,6200,0.337489130701702,6.2
1kg,1,6300,0.335616049406591,6.3
1kg,1,6400,0.335699610256633,6.4
1kg,1,6500,0.334383470661361,6.5
1kg,1,6600,0.332645079251243,6.6
1kg,1,6700,0.330848524305973,6.7
1kg,1,6800,0.329533198438181,6.8
1kg,1,6900,0.328386293768298,6.9
1kg,1,7000,0.327192742147362,7
1kg,1,7100,0.326255015134896,7.1
1kg,1,7200,0.322643269665227,7.2
1kg,1,7300,0.323246156720159,7.3
1kg,1,7400,0.320590087318925,7.4
1kg,1,7500,0.318512546987615,7.5
1kg,1,7600,0.316393262756094,7.6
1kg,1,7700,0.317013831014605,7.7
1kg,1,7800,0.314778813432213,7.8
1kg,1,7900,0.313243477349661,7.9
1kg,1,8000,0.313026629239569,8
1kg,1,8100,0.310913303145345,8.1
1kg,1,8200,0.308698393467793,8.2
1kg,1,8300,0.306808407727128,8.3
1kg,1,8400,0.305228806777041,8.4
1kg,1,8500,0.30547109212218,8.5
1kg,1,8600,0.303808208136335,8.6
1kg,1,8700,0.301646352035046,8.7
1kg,1,8800,0.301712629465453,8.8
1kg,1,8900,0.300890666352042,8.9
1kg,1,9000,0.300787788999518,9
1kg,1,9100,0.297497179841204,9.1
1kg,1,9200,0.296578640744073,9.2
1kg,1,9300,0.295426413729539,9.3
1kg,1,9400,0.295109382505977,9.4
1kg,1,9500,0.295142956220897,9.5
1kg,1,9600,0.291062402098231,9.6
1kg,1,9700,0.290624096196713,9.7
1kg,1,9800,0.292084503502177,9.8
1kg,1,9900,0.289114104900087,9.9
1kg,2,0,0.53869560898188,0
1kg,2,100,0.500753238246141,0.1
1kg,2,200,0.49507255496758,0.2
1kg,2,300,0.490734663656744,0.3
1kg,2,400,0.481232977115805,0.4
1kg,2,500,0.477666016045809,0.5
1kg,2,600,0.470709577059436,0.6
1kg,2,700,0.466711639493643,0.7
1kg,2,800,0.460648397904846,0.8
1kg,2,900,0.45889228945078,0.9
1kg,2,1000,0.455900552049337,1
1kg,2,1100,0.450607726748851,1.1
1kg,2,1200,0.446939265946582,1.2
1kg,2,1300,0.444779477958958,1.3
1kg,2,1400,0.440453573034617,1.4
1kg,2,1500,0.434835256625199,1.5
1kg,2,1600,0.433112680849985,1.6
1kg,2,1700,0.430018804345833,1.7
1kg,2,1800,0.427568979676032,1.8
1kg,2,1900,0.424057396949305,1.9
1kg,2,2000,0.4219476783315,2
1kg,2,2100,0.418376083475621,2.1
1kg,2,2200,0.415545889518695,2.2
1kg,2,2300,0.411890165888255,2.3
1kg,2,2400,0.410117888184992,2.4
1kg,2,2500,0.407166768453534,2.5
1kg,2,2600,0.405445311914616,2.6
1kg,2,2700,0.404792059908947,2.7
1kg,2,2800,0.401079333438866,2.8
1kg,2,2900,0.398102367034889,2.9
1kg,2,3000,0.397505440753951,3
1kg,2,3100,0.394957290093405,3.1
1kg,2,3200,0.392782381096618,3.2
1kg,2,3300,0.38839310604577,3.3
1kg,2,3400,0.387972975949023,3.4
1kg,2,3500,0.385687819420531,3.5
1kg,2,3600,0.384622921216057,3.6
1kg,2,3700,0.382426936234724,3.7
1kg,2,3800,0.379873762097862,3.8
1kg,2,3900,0.375078704196008,3.9
1kg,2,4000,0.37296411494469,4
1kg,2,4100,0.372195587073356,4.1
1kg,2,4200,0.371528050888944,4.2
1kg,2,4300,0.366766555119451,4.3
1kg,2,4400,0.370228164486712,4.4
1kg,2,4500,0.367106088194402,4.5
1kg,2,4600,0.364298786521313,4.6
1kg,2,4700,0.361406933506107,4.7
1kg,2,4800,0.360766116184886,4.8
1kg,2,4900,0.359534762450036,4.9
1kg,2,5000,0.357856093547878,5
1kg,2,5100,0.352446539531366,5.1
1kg,2,5200,0.353037213474164,5.2
1kg,2,5300,0.352078509047458,5.3
1kg,2,5400,0.34760137956858,5.4
1kg,2,5500,0.351332107266329,5.5
1kg,2,5600,0.348871771602593,5.6
1kg,2,5700,0.346213804717238,5.7
1kg,2,5800,0.344436854218521,5.8
1kg,2,5900,0.343228946320108,5.9
1kg,2,6000,0.342611235700292,6
1kg,2,6100,0.341473686833528,6.1
1kg,2,6200,0.338197111735381,6.2
1kg,2,6300,0.337512326194877,6.3
1kg,2,6400,0.335760777537728,6.4
1kg,2,6500,0.335167329171793,6.5
1kg,2,6600,0.333256689582529,6.6
1kg,2,6700,0.333149753044254,6.7
1kg,2,6800,0.331312700585873,6.8
1kg,2,6900,0.33144359072589,6.9
1kg,2,7000,0.330007276293775,7
1kg,2,7100,0.328736975123232,7.1
1kg,2,7200,0.326278886311914,7.2
1kg,2,7300,0.324917136024177,7.3
1kg,2,7400,0.323386891040536,7.4
1kg,2,7500,0.319926773988587,7.5
1kg,2,7600,0.320033731337245,7.6
1kg,2,7700,0.320276877064303,7.7
1kg,2,7800,0.318152115936302,7.8
1kg,2,7900,0.316309088495112,7.9
1kg,2,8000,0.316169861660057,8
1kg,2,8100,0.313292215595571,8.1
1kg,2,8200,0.313581942558774,8.2
1kg,2,8300,0.313402110504522,8.3
1kg,2,8400,0.310045504914569,8.4
1kg,2,8500,0.310866585241292,8.5
1kg,2,8600,0.30959272787271,8.6
1kg,2,8700,0.308298826636055,8.7
1kg,2,8800,0.305831598797627,8.8
1kg,2,8900,0.306727948249357,8.9
1kg,2,9000,0.304622157702529,9
1kg,2,9100,0.301512547269754,9.1
1kg,2,9200,0.30147949740746,9.2
1kg,2,9300,0.298698645943324,9.3
1kg,2,9400,0.299294561054033,9.4
1kg,2,9500,0.297535395452256,9.5
1kg,2,9600,0.297816871836091,9.6
1kg,2,9700,0.297078282621528,9.7
1kg,2,9800,0.295969129781715,9.8
1kg,2,9900,0.293520754480434,9.9
1kg,3,0,0.542988061449909,0
1kg,3,100,0.508516864131953,0.1
1kg,3,200,0.500581885663644,0.2
1kg,3,300,0.492687580569788,0.3
1kg,3,400,0.489172588313983,0.4
1kg,3,500,0.483537174497235,0.5
1kg,3,600,0.479730324360891,0.6
1kg,3,700,0.474169101002519,0.7
1kg,3,800,0.471488766462943,0.8
1kg,3,900,0.464126933821743,0.9
1kg,3,1000,0.463159448828478,1
1kg,3,1100,0.45581992817054,1.1
1kg,3,1200,0.455502725993648,1.2
1kg,3,1300,0.449612533823878,1.3
1kg,3,1400,0.449451202056671,1.4
1kg,3,1500,0.445318813808806,1.5
1kg,3,1600,0.444256282964533,1.6
1kg,3,1700,0.44181756973606,1.7
1kg,3,1800,0.436507771247158,1.8
1kg,3,1900,0.434425319289299,1.9
1kg,3,2000,0.43169231894615,2
1kg,3,2100,0.428286130492291,2.1
1kg,3,2200,0.428492653253757,2.2
1kg,3,2300,0.422410988644831,2.3
1kg,3,2400,0.420816506323768,2.4
1kg,3,2500,0.418540507802545,2.5
1kg,3,2600,0.416577450132492,2.6
1kg,3,2700,0.413169385992947,2.7
1kg,3,2800,0.410334257455611,2.8
1kg,3,2900,0.409545493215055,2.9
1kg,3,3000,0.407648532966926,3
1kg,3,3100,0.403247250862009,3.1
1kg,3,3200,0.400592412190559,3.2
1kg,3,3300,0.397780902644318,3.3
1kg,3,3400,0.39738931712196,3.4
1kg,3,3500,0.393941922492057,3.5
1kg,3,3600,0.392387314232561,3.6
1kg,3,3700,0.392520301344859,3.7
1kg,3,3800,0.388028456325842,3.8
1kg,3,3900,0.388597627178937,3.9
1kg,3,4000,0.384069044088806,4
1kg,3,4100,0.382045085584435,4.1
1kg,3,4200,0.381318997892596,4.2
1kg,3,4300,0.379264876023482,4.3
1kg,3,4400,0.375267875823963,4.4
1kg,3,4500,0.374623513089343,4.5
1kg,3,4600,0.371990037403939,4.6
1kg,3,4700,0.372187508237044,4.7
1kg,3,4800,0.370424729924549,4.8
1kg,3,4900,0.36651891724956,4.9
1kg,3,5000,0.36538759361516,5
1kg,3,5100,0.365431604759151,5.1
1kg,3,5200,0.360551700631125,5.2
1kg,3,5300,0.360902425265384,5.3
1kg,3,5400,0.360552470398028,5.4
1kg,3,5500,0.357813771071705,5.5
1kg,3,5600,0.357366706978413,5.6
1kg,3,5700,0.355404659708715,5.7
1kg,3,5800,0.355001050623551,5.8
1kg,3,5900,0.353359471239066,5.9
1kg,3,6000,0.348753390027649,6
1kg,3,6100,0.347953881316871,6.1
1kg,3,6200,0.345202771525349,6.2
1kg,3,6300,0.345953135848649,6.3
1kg,3,6400,0.344159974373774,6.4
1kg,3,6500,0.343158108632478,6.5
1kg,3,6600,0.341213290115872,6.6
1kg,3,6700,0.342621102954839,6.7
1kg,3,6800,0.339005664695428,6.8
1kg,3,6900,0.336428804406163,6.9
1kg,3,7000,0.333354369844895,7
1kg,3,7100,0.333184688453013,7.1
1kg,3,7200,0.331959634647086,7.2
1kg,3,7300,0.331874631613993,7.3
1kg,3,7400,0.33075707238696,7.4
1kg,3,7500,0.328892115022361,7.5
1kg,3,7600,0.326272205067537,7.6
1kg,3,7700,0.326636392824355,7.7
1kg,3,7800,0.324329742636671,7.8
1kg,3,7900,0.322915507575729,7.9
1kg,3,8000,0.321507343606848,8
1kg,3,8100,0.321646460874574,8.1
1kg,3,8200,0.319110380916365,8.2
1kg,3,8300,0.318811813606003,8.3
1kg,3,8400,0.318168094325497,8.4
1kg,3,8500,0.316005043130274,8.5
1kg,3,8600,0.314485980812505,8.6
1kg,3,8700,0.315119408620584,8.7
1kg,3,8800,0.313203375675205,8.8
1kg,3,8900,0.313173311429806,8.9
1kg,3,9000,0.309581155002742,9
1kg,3,9100,0.309636392464443,9.1
1kg,3,9200,0.30685714253015,9.2
