chr	bin_bdr	mean
24	280	0.330460977626989
24	290	0.329070205494979
24	300	0.325193230794945
24	310	0.329755206803408
24	320	0.336164228969738
24	330	0.32665275167604
24	340	0.325927526502515
24	350	0.325619229114599
24	360	0.325207593291573
24	370	0.321598107782632
24	380	0.3215384702533
24	390	0.321262863863042
24	400	0.3236265859511
24	410	0.318051775257143
24	420	0.323975728514875
24	430	0.32071160285457
24	440	0.315108486076103
24	450	0.316264678973414
24	460	0.315570658138646
24	470	0.30760733970689
24	480	0.305921965247304
24	490	0.313860637524978
24	500	0.316641393842115
24	510	0.313274289535479
24	520	0.314579696690398
24	530	0.310931617679372
24	540	0.317261421306356
24	550	0.309932582572549
24	560	0.311595356496764
24	570	0.305561908873345
24	580	0.308263001379179
24	590	0.314092126577163
24	600	0.310729496946175
24	610	0.312040623071339
24	620	0.306700432104722
24	630	0.307077977662367
24	640	0.31329527989453
24	650	0.307695630129615
24	660	0.305773627542698
24	670	0.301774819491593
24	680	0.298442446546042
24	690	0.310936063189422
24	700	0.304269883739138
24	710	0.293849711545261
24	720	0.299603515901868
24	730	0.305328546896689
24	740	0.298677576326422
24	750	0.305272347340047
24	760	0.299449559437642
24	770	0.290412389901686
24	780	0.301123826124221
24	790	0.297378181961205
24	800	0.298126139753743
24	810	0.295778677168484
24	820	0.297160402684055
24	830	0.295165154867558
24	840	0.292905616605717
24	850	0.289776480060398
24	860	0.29354173365982
24	870	0.29928429958157
24	880	0.289425037936745
24	890	0.292052986330404
24	900	0.297123952353202
24	910	0.285259834111807
24	920	0.285976339544505
24	930	0.285089548608478
24	940	0.279282966232562
24	950	0.286436980059216
24	960	0.291894496328181
24	970	0.283304023744125
24	980	0.285605228386641
24	990	0.28242126792015
